2478887475;41.14137;-8.619182;-0.1504331;0.7180524
2478887477;41.14129;-8.618609;-0.1504231;0.718051
2478887479;41.14054;-8.616882;-0.150393;0.718038
2478887480;41.14111;-8.618289;-0.1504175;0.7180479
2478887482;41.14107;-8.618331;-0.1504183;0.7180471
2478887484;41.14112;-8.618269;-0.1504172;0.718048
2478887486;41.14106;-8.618344;-0.1504185;0.718047
2478887488;41.14053;-8.616865;-0.1503927;0.7180377
2478887490;41.1411;-8.618315;-0.150418;0.7180476
2478887491;41.14048;-8.61691;-0.1503935;0.7180369
2478887493;41.1412;-8.618582;-0.1504226;0.7180493
2478887495;41.1415;-8.619092;-0.1504315;0.7180546
2478887497;41.14133;-8.618346;-0.1504185;0.7180517
2478887499;41.1415;-8.619055;-0.1504309;0.7180546
2478887501;41.14116;-8.618582;-0.1504226;0.7180487
2478887503;41.14128;-8.618577;-0.1504225;0.7180507
2478887507;41.14122;-8.618567;-0.1504224;0.7180498
2478887509;41.14105;-8.618361;-0.1504188;0.7180468
2478887511;41.14112;-8.618222;-0.1504164;0.718048
2478887512;41.14112;-8.61825;-0.1504168;0.718048
2478887514;41.14114;-8.61856;-0.1504222;0.7180483
2478887516;41.14141;-8.61919;-0.1504332;0.7180531
2478887522;41.14139;-8.619195;-0.1504333;0.7180527
2478887524;41.1405;-8.616866;-0.1503927;0.7180371
2478887526;41.14102;-8.618419;-0.1504198;0.7180462
2478887527;41.14149;-8.619118;-0.150432;0.7180544
2478887528;41.14048;-8.616886;-0.150393;0.7180369
2478887529;41.14051;-8.616857;-0.1503925;0.7180374
2478887530;41.14106;-8.618381;-0.1504191;0.7180469
2478887531;41.14096;-8.61783;-0.1504095;0.7180452
2478900160;41.14249;-8.620232;-0.1504514;0.7180719
2356335549;41.14121;-8.614222;-0.1503465;0.7180496
3391597632;41.14269;-8.619477;-0.1504383;0.7180754
3391597633;41.1427;-8.619523;-0.1504391;0.7180756
3391597643;41.1434;-8.621284;-0.1504698;0.7180878
2915001115;41.14279;-8.619792;-0.1504437;0.7180771
2356350502;41.14249;-8.614022;-0.150343;0.718072
2915025624;41.14142;-8.616984;-0.1503948;0.7180532
2915025634;41.14252;-8.618345;-0.1504185;0.7180725
3392710660;41.14062;-8.615797;-0.150374;0.7180392
3392710674;41.14093;-8.615163;-0.150363;0.7180446
3392710676;41.1411;-8.615316;-0.1503656;0.7180477
3392710685;41.14138;-8.6145;-0.1503514;0.7180526
3392710689;41.14156;-8.61307;-0.1503264;0.7180556
3392710690;41.14162;-8.616319;-0.1503831;0.7180567
3392710691;41.14162;-8.61663;-0.1503886;0.7180568
3392710692;41.14165;-8.614911;-0.1503586;0.7180573
3392711295;41.1417;-8.61599;-0.1503774;0.7180581
3392711297;41.1417;-8.616266;-0.1503822;0.7180582
3392711299;41.14201;-8.616968;-0.1503945;0.7180635
3392711302;41.14284;-8.614599;-0.1503531;0.718078
3457190272;41.14283;-8.614704;-0.150355;0.7180779
3688773917;41.14425;-8.612137;-0.1503101;0.7181026
3688773918;41.14426;-8.612121;-0.1503099;0.7181028
